timestamp,src_ip,dst_ip,port,protocol,packet_size,connection_duration,login_attempts,request_rate,bytes_transferred,status_code,attack_type
2026-03-16T16:31:36.949467,172.16.175.187,165.125.70.253,53,HTTPS,510,82.834,0,8,129788,200,normal
2026-03-16T17:15:50.398749,10.0.189.216,137.33.140.168,22,TCP,1209,50.561,18,166,57188,403,brute_force
2026-03-16T17:12:46.798484,10.0.189.216,84.98.87.63,3389,ICMP,750,72.013,20,139,129719,429,brute_force
2026-03-16T17:43:53.478993,192.168.242.17,97.140.182.81,22,HTTP,497,74.463,0,78,110830,200,normal
2026-03-16T15:40:38.205645,10.0.199.63,203.120.219.127,8080,ICMP,1212,109.074,2,67,51748,1,normal
2026-03-16T15:53:02.340459,10.0.243.239,72.8.16.67,3306,UDP,546,49.402,1,51,136533,0,normal
2026-03-16T15:43:58.038017,10.0.189.216,199.245.136.26,3389,HTTP,536,58.982,11,114,10628,401,brute_force
2026-03-16T16:35:13.458905,172.16.62.179,42.133.183.132,80,HTTPS,1057,0.347,0,482,2763939,429,traffic_spike
2026-03-16T16:14:58.522967,10.0.106.2,148.195.60.27,80,TCP,855,110.1,0,53,20468,0,normal
2026-03-16T17:39:58.066724,172.16.87.123,97.138.194.249,80,TCP,592,21.136,1,69,65208,1,normal
2026-03-16T17:25:52.068207,172.16.115.189,33.136.13.51,80,UDP,1449,32.796,2,45,74124,0,normal
2026-03-16T17:10:15.270872,172.16.7.88,13.118.3.218,22,HTTPS,253,72.157,1,22,40407,404,normal
2026-03-16T15:34:56.078739,172.16.204.197,161.241.136.176,53,ICMP,1478,11.968,2,61,195480,0,normal
2026-03-16T16:42:23.352027,172.16.168.124,212.28.166.215,3306,ICMP,1356,54.173,2,29,68312,0,normal
2026-03-16T16:30:39.871443,172.16.174.217,103.16.58.18,53,TCP,907,96.443,1,7,63570,0,normal
2026-03-16T16:26:54.808200,172.16.48.88,201.242.237.9,22,ICMP,1479,50.455,1,78,87208,0,normal
2026-03-16T17:46:42.113393,192.168.244.102,101.130.145.157,3306,UDP,856,51.387,1,42,36737,0,normal
2026-03-16T16:07:27.369503,192.168.178.188,101.222.66.122,80,HTTPS,409,60.109,0,19,109277,200,normal
2026-03-16T16:55:40.370561,172.16.118.3,159.145.163.150,53,HTTP,543,37.634,0,57,187053,200,normal
2026-03-16T15:56:08.885030,192.168.28.130,198.249.46.176,111,HTTPS,236,0.938,1,282,3737,200,port_scan
2026-03-16T17:02:18.344805,172.16.62.179,72.20.138.224,8080,TCP,1292,0.458,0,659,4695130,429,traffic_spike
2026-03-16T16:25:11.044240,192.168.28.130,147.241.183.221,37,HTTPS,257,0.628,2,203,2307,200,port_scan
2026-03-16T16:25:37.555148,192.168.28.130,32.174.66.227,112,HTTPS,125,1.405,1,244,1014,200,port_scan
2026-03-16T15:30:03.784348,192.168.28.130,113.131.130.98,93,TCP,152,0.692,0,197,2537,0,port_scan
2026-03-16T15:48:22.120550,10.0.245.171,198.172.94.62,443,HTTPS,1434,57.994,1,76,177378,404,normal
2026-03-16T17:57:26.253893,192.168.227.43,41.75.174.63,53,ICMP,748,111.777,0,16,197372,0,normal
2026-03-16T17:40:32.935158,172.16.123.172,157.30.209.171,443,UDP,907,87.389,0,74,113332,0,normal
2026-03-16T15:53:06.201594,10.0.212.55,157.184.235.17,443,ICMP,693,48.361,2,72,35533,0,normal
2026-03-16T18:06:11.569065,10.0.174.210,201.241.4.213,3306,TCP,1279,101.149,0,62,12739,0,normal
2026-03-16T16:03:42.365225,172.16.62.179,203.213.222.193,8080,ICMP,1108,0.472,1,577,3800672,503,traffic_spike
2026-03-16T16:12:16.823112,172.16.62.179,115.90.209.89,22,ICMP,937,1.418,2,436,3173678,503,traffic_spike
2026-03-16T17:52:12.318235,172.16.62.179,139.52.228.151,80,ICMP,635,2.267,1,1083,661790,429,traffic_spike
2026-03-16T16:57:19.397134,172.16.156.138,68.29.110.33,3306,UDP,860,79.63,1,49,45556,0,normal
2026-03-16T17:31:14.458315,192.168.233.25,194.16.236.193,80,TCP,144,87.92,0,47,23198,1,normal
2026-03-16T17:43:15.080683,192.168.28.130,113.245.188.32,122,UDP,268,0.544,0,173,3407,0,port_scan
2026-03-16T16:31:37.942460,10.0.34.211,137.222.118.56,80,UDP,329,18.019,1,56,42282,0,normal
2026-03-16T15:45:08.355735,172.16.172.152,56.95.172.193,8080,UDP,489,12.331,0,34,188590,1,normal
2026-03-16T16:10:41.930441,192.168.28.130,188.159.72.168,45,TCP,127,0.295,0,170,4466,1,port_scan
2026-03-16T15:46:26.364442,10.0.189.216,82.187.204.163,22,ICMP,325,43.27,13,82,164597,429,brute_force
2026-03-16T16:43:47.680010,192.168.173.116,40.244.215.147,3306,HTTP,853,64.888,2,54,78052,200,normal
2026-03-16T17:10:10.969087,192.168.212.255,187.73.49.95,443,HTTP,1427,83.638,0,64,163231,200,normal
2026-03-16T18:01:40.228463,192.168.37.63,172.230.101.166,8080,UDP,941,62.735,1,31,69475,0,normal
2026-03-16T16:38:44.317969,192.168.28.130,165.233.239.234,41,ICMP,255,0.151,0,250,4828,0,port_scan
2026-03-16T15:56:28.289161,172.16.204.67,103.41.15.33,80,HTTPS,87,47.595,1,72,106624,200,normal
2026-03-16T16:54:16.286474,172.16.106.230,131.47.152.213,8080,HTTP,1245,81.457,1,36,37821,200,normal
2026-03-16T17:52:24.054151,10.0.189.216,96.94.158.38,443,TCP,844,20.351,13,107,92909,401,brute_force
2026-03-16T16:36:10.171762,10.0.152.186,165.131.172.235,8080,HTTPS,655,0.966,2,77,91703,200,normal
2026-03-16T17:21:22.358632,172.16.199.90,180.188.101.20,443,HTTP,183,61.674,0,9,14556,200,normal
2026-03-16T17:52:05.945760,192.168.206.131,130.104.194.172,443,UDP,517,81.979,0,49,193405,1,normal
2026-03-16T16:53:47.312087,192.168.28.130,197.104.145.236,32,UDP,69,0.875,0,128,2540,1,port_scan
2026-03-16T16:40:00.979335,172.16.184.83,197.11.226.54,3306,HTTPS,379,49.661,1,62,146688,200,normal
2026-03-16T16:45:28.973096,172.16.161.80,82.46.247.254,443,ICMP,183,94.448,2,7,157659,0,normal
2026-03-16T15:41:49.081513,192.168.168.46,180.187.55.4,80,HTTP,780,90.172,0,39,110210,404,normal
2026-03-16T15:54:55.153873,172.16.202.245,65.119.225.197,8080,HTTP,180,89.33,2,46,34792,200,normal
2026-03-16T17:05:13.234235,10.0.141.155,59.226.155.190,443,HTTP,970,10.959,2,74,132228,200,normal
2026-03-16T17:23:25.314273,10.0.189.216,166.206.163.159,443,HTTP,1094,4.965,19,143,15652,429,brute_force
2026-03-16T16:33:20.254032,172.16.100.176,216.84.135.239,53,HTTPS,674,92.966,0,50,66345,404,normal
2026-03-16T17:38:38.873682,10.0.189.216,37.182.199.9,3389,TCP,1097,54.28,12,149,143616,403,brute_force
2026-03-16T17:06:24.166681,172.16.150.98,216.30.108.123,443,TCP,595,53.011,1,60,193097,0,normal
2026-03-16T15:47:48.589966,10.0.47.176,56.59.173.12,53,HTTPS,1240,97.956,1,45,92563,404,normal
2026-03-16T16:14:38.133822,172.16.62.179,174.22.21.202,80,TCP,1056,1.254,2,1165,3514609,429,traffic_spike
2026-03-16T17:50:41.462187,192.168.28.130,91.0.13.43,132,UDP,158,1.328,1,137,2474,0,port_scan
2026-03-16T15:58:59.488049,10.0.246.144,149.47.191.144,22,HTTPS,852,89.746,2,16,157205,200,normal
2026-03-16T16:05:17.343691,10.0.233.211,113.191.18.225,80,TCP,752,14.586,0,80,58868,1,normal
2026-03-16T17:53:41.047649,192.168.126.19,30.247.3.138,22,HTTPS,1378,37.412,0,31,185883,200,normal
2026-03-16T15:37:29.919807,10.0.189.216,211.187.8.126,22,ICMP,271,72.059,7,167,155436,401,brute_force
2026-03-16T17:22:34.440946,10.0.246.53,45.21.135.11,3306,HTTP,170,113.246,0,66,177779,200,normal
2026-03-16T16:52:26.751317,192.168.142.66,100.197.79.184,443,HTTP,586,64.954,1,56,28356,200,normal
2026-03-16T15:45:38.883809,172.16.62.179,200.67.16.167,53,UDP,595,0.512,2,989,1138846,503,traffic_spike
2026-03-16T17:58:57.611356,172.16.62.179,42.67.117.224,3306,TCP,1395,2.239,0,897,4305056,429,traffic_spike
2026-03-16T17:57:09.443682,10.0.29.116,213.145.174.154,443,UDP,1200,79.007,2,18,5797,1,normal
2026-03-16T16:36:51.587687,192.168.12.102,84.183.15.89,53,HTTPS,246,7.906,0,32,111187,200,normal
2026-03-16T17:02:54.843641,10.0.241.3,187.6.129.66,3306,HTTP,897,100.796,2,14,181861,404,normal
2026-03-16T17:26:12.991442,10.0.69.240,119.166.134.72,8080,ICMP,785,3.677,1,6,155340,0,normal
2026-03-16T15:43:21.188753,172.16.211.229,44.233.134.88,443,TCP,949,71.335,0,74,91839,0,normal
2026-03-16T17:44:17.396257,172.16.62.179,47.8.148.159,80,HTTP,1190,2.286,2,495,4626614,503,traffic_spike
2026-03-16T16:55:14.206813,192.168.28.130,164.176.99.12,57,HTTPS,329,1.012,1,216,2686,404,port_scan
2026-03-16T16:35:06.416582,10.0.247.83,211.198.66.156,443,TCP,858,10.268,1,54,36453,1,normal
2026-03-16T16:05:59.942301,192.168.28.130,43.138.204.225,67,HTTP,315,0.574,2,247,2483,200,port_scan
2026-03-16T17:59:30.895710,10.0.189.216,138.67.105.23,443,TCP,366,38.742,12,176,53747,401,brute_force
2026-03-16T18:06:26.525054,192.168.28.130,144.158.199.225,66,HTTP,233,1.363,1,178,1695,200,port_scan
2026-03-16T16:06:07.558608,10.0.189.216,142.139.190.236,22,UDP,98,39.594,17,161,76050,429,brute_force
2026-03-16T17:47:10.169907,10.0.226.26,48.138.132.228,3306,ICMP,527,87.092,1,14,74184,0,normal
2026-03-16T16:42:07.820363,192.168.28.130,78.100.238.225,34,HTTPS,139,0.646,0,255,1932,200,port_scan
2026-03-16T17:52:01.177540,10.0.189.216,155.41.55.168,3389,HTTPS,151,96.502,11,129,39991,429,brute_force
2026-03-16T16:05:26.738972,10.0.173.231,96.185.242.116,80,HTTPS,774,104.034,1,32,184608,200,normal
2026-03-16T15:37:33.304652,192.168.28.130,204.252.76.81,135,UDP,349,0.704,0,254,1592,0,port_scan
2026-03-16T16:39:47.372720,192.168.28.130,74.128.172.94,53,HTTP,286,0.668,0,241,3174,200,port_scan
2026-03-16T15:43:07.707122,192.168.28.130,149.253.153.83,80,TCP,174,0.477,1,138,3259,0,port_scan
2026-03-16T16:39:31.169465,10.0.189.216,106.69.202.33,3389,ICMP,1408,78.615,9,70,187125,429,brute_force
2026-03-16T15:58:13.415416,172.16.62.179,82.146.182.37,8080,TCP,718,0.217,1,509,4166674,429,traffic_spike
2026-03-16T15:59:32.301693,192.168.28.130,220.124.141.202,25,HTTP,218,1.122,1,282,1917,200,port_scan
2026-03-16T17:20:26.931498,192.168.28.130,104.182.211.161,110,ICMP,123,1.494,0,153,3065,1,port_scan
2026-03-16T16:36:52.565517,10.0.189.216,76.111.233.112,22,UDP,1118,15.395,8,93,12317,401,brute_force
2026-03-16T15:50:10.322198,172.16.142.137,21.224.7.75,443,HTTP,487,82.323,1,72,57749,404,normal
2026-03-16T17:18:06.119379,192.168.28.130,138.130.3.118,77,HTTPS,146,0.573,1,155,4566,200,port_scan
2026-03-16T15:53:06.110374,10.0.201.151,186.65.61.149,53,TCP,1095,49.899,2,26,126540,0,normal
2026-03-16T17:45:40.659566,192.168.202.92,66.105.101.218,22,HTTP,677,86.659,1,80,113466,200,normal
2026-03-16T18:00:52.004730,10.0.189.216,112.16.139.140,3389,HTTPS,538,11.431,14,173,171805,429,brute_force
2026-03-16T17:23:14.003275,10.0.28.204,144.158.221.90,22,ICMP,379,116.028,0,20,8137,1,normal
2026-03-16T16:53:24.899223,172.16.193.214,192.9.157.144,3306,TCP,525,94.735,1,72,25375,0,normal
2026-03-16T16:12:54.318484,172.16.236.253,103.190.132.43,22,ICMP,1339,29.685,2,30,27880,0,normal
2026-03-16T17:02:26.928985,172.16.62.179,138.90.250.103,443,HTTPS,935,0.225,1,872,2738711,429,traffic_spike
2026-03-16T16:50:39.673095,10.0.149.185,99.112.12.246,8080,ICMP,1400,65.376,1,27,113850,1,normal
2026-03-16T17:36:35.717636,172.16.62.179,184.250.207.30,80,ICMP,1490,0.011,0,838,2524469,429,traffic_spike
2026-03-16T16:09:24.883034,172.16.127.218,169.80.38.67,8080,HTTPS,1300,1.631,0,72,103739,200,normal
2026-03-16T17:06:30.301042,172.16.180.61,166.9.159.215,3306,HTTP,1412,72.374,0,48,126657,200,normal
2026-03-16T15:42:26.167600,192.168.28.130,157.195.236.171,122,HTTPS,298,0.28,0,169,1548,404,port_scan
2026-03-16T16:59:02.479762,192.168.28.130,25.186.198.146,128,UDP,249,1.132,1,213,3700,1,port_scan
2026-03-16T16:30:01.126013,10.0.189.216,12.60.59.175,22,UDP,695,81.372,17,177,177702,403,brute_force
2026-03-16T18:05:55.833115,10.0.189.216,98.208.215.194,3389,ICMP,135,111.355,14,118,177079,403,brute_force
2026-03-16T15:51:55.434505,172.16.212.77,65.99.210.71,80,ICMP,1080,6.222,1,30,39933,1,normal
2026-03-16T16:49:38.562706,172.16.152.52,111.135.171.133,443,HTTPS,1407,88.996,1,38,153438,200,normal
2026-03-16T16:10:18.700677,10.0.189.216,171.122.140.219,3389,HTTP,581,103.638,9,126,188443,403,brute_force
2026-03-16T17:40:09.403867,192.168.185.153,80.203.161.225,53,TCP,1378,74.887,1,8,62646,1,normal
2026-03-16T17:12:05.025656,10.0.189.216,134.3.191.59,443,ICMP,506,23.927,7,101,106133,403,brute_force
2026-03-16T16:32:49.168136,192.168.134.95,21.141.14.122,53,HTTP,1003,25.163,1,16,92720,200,normal
2026-03-16T17:06:20.236156,192.168.65.241,18.160.52.12,3306,UDP,353,48.973,2,34,140225,1,normal
2026-03-16T16:59:14.044902,10.0.189.216,112.239.143.166,22,UDP,609,83.03,20,132,195957,401,brute_force
2026-03-16T15:58:17.763027,192.168.121.125,78.57.171.153,53,ICMP,173,85.075,2,41,18813,0,normal
2026-03-16T18:03:22.899152,172.16.11.129,134.56.167.30,443,HTTPS,676,117.213,1,80,121487,404,normal
2026-03-16T16:53:25.429849,10.0.189.216,71.11.218.23,3389,ICMP,579,25.874,14,145,172295,401,brute_force
2026-03-16T15:53:14.373719,172.16.171.48,204.93.209.9,53,TCP,1021,3.576,1,72,123816,0,normal
2026-03-16T16:53:16.538152,192.168.28.130,190.61.81.154,82,HTTPS,330,0.698,1,213,2501,200,port_scan
2026-03-16T15:36:54.331242,192.168.188.135,64.127.255.106,8080,TCP,977,1.177,2,69,3581,1,normal
2026-03-16T16:08:21.579528,192.168.93.7,41.15.218.69,22,HTTPS,1079,4.394,1,72,54247,200,normal
2026-03-16T16:12:42.369457,10.0.206.57,13.116.130.133,80,ICMP,1011,25.647,1,41,181417,0,normal
2026-03-16T15:49:48.733765,10.0.122.175,58.29.5.49,22,ICMP,989,66.534,2,36,174371,1,normal
2026-03-16T17:26:43.976872,172.16.126.19,201.166.136.243,80,TCP,611,106.662,2,76,173262,0,normal
2026-03-16T16:35:04.757548,10.0.254.241,58.17.236.161,80,TCP,956,0.709,2,48,41017,1,normal
2026-03-16T16:04:54.362658,10.0.189.216,51.105.19.231,443,TCP,1307,113.715,19,91,100414,401,brute_force
2026-03-16T17:10:52.442877,172.16.67.199,11.125.15.113,8080,HTTPS,1380,71.221,1,40,16272,200,normal
2026-03-16T17:34:13.524308,10.0.30.20,48.182.110.24,8080,UDP,732,0.625,1,21,53066,0,normal
2026-03-16T16:43:51.353247,192.168.218.182,109.64.28.78,8080,TCP,318,93.833,0,77,62774,0,normal
2026-03-16T17:12:43.043010,172.16.62.179,125.111.183.114,443,ICMP,837,1.918,0,1033,2896575,429,traffic_spike
2026-03-16T16:44:43.826832,172.16.219.169,32.80.248.38,3306,TCP,448,91.786,0,60,72467,0,normal
2026-03-16T15:51:29.449360,172.16.62.179,58.185.186.166,443,TCP,1105,0.133,2,646,599944,429,traffic_spike
2026-03-16T16:37:08.236872,172.16.216.81,88.134.232.100,22,ICMP,1446,95.925,0,42,134860,0,normal
2026-03-16T17:48:48.653012,192.168.7.205,141.69.130.74,443,HTTP,658,5.024,1,8,116804,404,normal
2026-03-16T17:10:30.425736,192.168.178.162,215.107.188.221,80,HTTP,1105,61.342,0,69,198858,200,normal
2026-03-16T16:57:11.983498,192.168.28.130,207.231.254.240,85,HTTP,191,0.677,0,193,4016,200,port_scan
2026-03-16T16:33:56.105309,10.0.4.93,137.31.145.224,80,ICMP,809,72.021,1,75,81918,1,normal
2026-03-16T17:25:28.671290,172.16.109.40,44.101.174.202,443,TCP,1413,101.47,0,24,86991,0,normal
2026-03-16T17:13:17.390201,10.0.189.216,126.220.228.68,3389,TCP,106,45.135,12,116,40631,401,brute_force
2026-03-16T16:01:25.872761,172.16.62.179,39.103.141.27,443,HTTP,1309,0.876,0,546,3133378,503,traffic_spike
2026-03-16T15:48:37.085369,172.16.205.43,58.62.217.254,8080,HTTP,1422,25.841,1,66,183843,404,normal
2026-03-16T17:58:22.349473,172.16.194.55,12.154.46.8,8080,ICMP,918,91.12,0,42,53182,0,normal
2026-03-16T17:09:07.325981,192.168.120.185,154.164.81.24,3306,HTTP,1249,54.869,0,33,103002,404,normal
2026-03-16T16:05:40.985696,192.168.247.46,73.35.215.10,8080,ICMP,1243,114.684,2,69,143726,0,normal
2026-03-16T18:02:58.680309,172.16.62.179,106.100.40.24,22,TCP,1125,2.127,0,333,2141157,429,traffic_spike
2026-03-16T15:40:31.649691,10.0.127.243,161.21.94.233,22,HTTPS,1427,80.326,0,74,147447,404,normal
2026-03-16T15:40:03.066503,10.0.189.216,168.108.152.73,3389,TCP,1128,12.011,20,177,113830,401,brute_force
2026-03-16T16:11:52.033464,172.16.62.179,142.47.95.76,53,ICMP,530,0.78,1,1168,4837598,429,traffic_spike
2026-03-16T16:07:38.032486,172.16.153.107,221.222.208.62,443,UDP,1280,94.209,1,71,24871,1,normal
2026-03-16T15:53:56.175367,192.168.145.6,54.159.198.135,443,HTTP,1423,10.689,1,54,160383,200,normal
2026-03-16T16:38:21.618946,192.168.28.130,218.167.169.207,39,HTTP,69,0.944,0,269,4614,200,port_scan
2026-03-16T15:40:55.362449,172.16.196.5,161.198.199.108,3306,HTTPS,1127,7.759,0,73,48238,200,normal
2026-03-16T16:03:57.134720,10.0.189.216,177.69.136.99,443,UDP,1068,16.571,14,169,123119,403,brute_force
2026-03-16T17:58:32.375742,192.168.28.130,27.104.211.126,53,HTTPS,261,1.183,2,203,2730,200,port_scan
2026-03-16T16:21:50.264100,192.168.102.64,177.190.235.129,443,HTTPS,1214,81.272,0,50,88939,200,normal
2026-03-16T17:46:21.058065,192.168.28.130,133.217.133.164,72,HTTPS,245,0.17,1,231,1644,404,port_scan
2026-03-16T15:49:43.172846,10.0.10.214,26.149.77.23,3306,HTTP,1108,51.812,1,63,188039,200,normal
2026-03-16T17:45:30.314308,10.0.189.216,172.47.177.172,3389,UDP,108,96.556,20,179,164967,429,brute_force
2026-03-16T17:17:13.223348,10.0.189.216,78.96.95.214,3389,ICMP,1216,60.134,16,145,108189,429,brute_force
2026-03-16T16:15:34.499848,172.16.62.179,63.49.0.103,22,HTTP,1117,0.254,0,429,2392033,503,traffic_spike
2026-03-16T16:55:34.048030,172.16.62.179,207.208.185.159,8080,HTTP,939,0.296,0,935,1098451,503,traffic_spike
2026-03-16T17:33:22.822957,10.0.11.118,90.3.247.123,3306,ICMP,814,14.908,0,59,20647,0,normal
2026-03-16T17:43:04.518232,172.16.62.179,151.233.147.87,53,UDP,1124,0.388,1,384,2515619,429,traffic_spike
2026-03-16T16:02:44.316715,172.16.62.179,116.179.203.220,22,UDP,928,2.291,1,322,2251738,503,traffic_spike
2026-03-16T17:16:17.534110,10.0.107.199,127.71.27.173,53,HTTP,893,75.524,1,12,38253,404,normal
2026-03-16T17:49:21.755919,192.168.28.130,202.223.249.11,86,TCP,296,0.146,1,218,4969,0,port_scan
2026-03-16T17:35:25.716150,10.0.93.113,215.96.117.195,3306,UDP,537,2.102,1,39,139376,0,normal
2026-03-16T16:18:10.010477,10.0.189.216,132.28.226.149,22,TCP,449,17.519,12,157,60071,403,brute_force
2026-03-16T17:02:56.052260,172.16.62.179,186.169.56.147,22,ICMP,1057,1.518,1,612,2801327,429,traffic_spike
2026-03-16T17:59:07.576440,10.0.72.210,111.186.126.58,443,UDP,479,91.698,0,45,126863,0,normal
2026-03-16T17:36:52.144911,192.168.28.130,220.144.61.104,79,TCP,289,0.026,1,189,567,0,port_scan
2026-03-16T17:49:36.931620,172.16.180.43,190.86.114.221,53,UDP,1349,98.389,2,65,24769,1,normal
2026-03-16T15:55:37.712101,172.16.135.122,38.232.193.155,443,HTTP,831,4.514,2,17,129901,200,normal
2026-03-16T16:06:54.112314,10.0.189.216,190.35.29.176,443,UDP,807,107.108,7,132,99713,429,brute_force
2026-03-16T17:34:03.056432,172.16.164.195,138.14.131.186,80,HTTPS,152,46.346,2,42,93558,200,normal
2026-03-16T17:15:07.947704,172.16.119.148,16.254.195.222,80,UDP,77,69.228,1,28,3749,1,normal
2026-03-16T16:26:30.385446,10.0.167.15,195.93.230.29,8080,HTTPS,1419,98.271,1,8,199764,200,normal
2026-03-16T15:58:18.565729,192.168.209.177,27.62.223.132,22,HTTPS,304,3.264,2,33,114808,200,normal
2026-03-16T17:56:21.740824,192.168.0.230,219.34.239.13,22,HTTP,466,119.36,1,56,175302,200,normal
2026-03-16T17:13:31.159291,172.16.119.8,221.251.253.201,22,ICMP,237,33.376,2,64,35673,1,normal
2026-03-16T15:50:30.759669,10.0.144.45,96.218.205.79,443,TCP,121,115.7,1,30,167167,0,normal
2026-03-16T17:10:51.785837,192.168.28.178,162.85.76.10,80,ICMP,310,116.515,1,56,63468,1,normal
2026-03-16T16:13:49.398453,10.0.189.216,22.24.253.92,443,ICMP,933,56.09,7,140,109581,401,brute_force
2026-03-16T16:13:48.470699,10.0.189.216,78.230.144.128,22,HTTPS,1307,28.727,11,119,172112,429,brute_force
2026-03-16T16:37:22.020436,10.0.45.110,100.74.18.216,22,HTTPS,1316,24.098,2,53,67141,404,normal
2026-03-16T17:47:52.342413,10.0.189.216,158.45.215.247,22,HTTPS,1242,22.779,9,167,178309,429,brute_force
2026-03-16T16:52:54.781920,10.0.82.42,175.201.67.132,3306,UDP,1041,44.932,0,47,87408,0,normal
2026-03-16T17:40:22.215307,172.16.62.179,81.251.129.123,8080,UDP,625,1.362,2,677,4936417,429,traffic_spike
2026-03-16T16:03:05.947587,192.168.56.151,32.225.235.131,443,UDP,751,108.689,0,36,149320,0,normal
2026-03-16T16:01:29.939516,172.16.214.38,205.28.161.84,443,HTTPS,1482,79.254,2,66,147979,200,normal
2026-03-16T17:35:24.935060,192.168.77.33,65.154.163.53,80,UDP,571,60.398,2,14,18523,0,normal
2026-03-16T18:02:02.543658,10.0.230.99,128.80.25.159,80,ICMP,1119,4.253,0,53,155576,0,normal
2026-03-16T17:12:28.529239,172.16.62.179,167.131.100.52,8080,HTTPS,1086,2.279,1,709,2061170,503,traffic_spike
2026-03-16T17:25:49.613608,172.16.62.179,194.34.8.77,53,TCP,1098,0.459,2,1161,161717,429,traffic_spike
2026-03-16T15:55:27.835430,192.168.139.180,174.212.58.55,53,TCP,1349,70.388,1,62,84649,0,normal
2026-03-16T16:03:51.797138,10.0.22.212,94.255.19.219,53,TCP,677,55.021,1,11,169077,0,normal
2026-03-16T15:57:37.133400,192.168.41.81,109.95.154.214,80,HTTP,726,34.131,0,5,47139,200,normal
2026-03-16T17:14:10.411823,10.0.189.216,192.86.73.170,3389,HTTP,1230,34.21,9,105,197316,403,brute_force
2026-03-16T17:07:47.878037,192.168.28.130,98.132.241.176,93,TCP,119,1.493,0,211,3268,0,port_scan
2026-03-16T17:37:38.241643,192.168.28.130,172.43.90.1,85,UDP,236,0.072,0,275,3636,1,port_scan
2026-03-16T17:27:53.043706,10.0.189.216,96.138.62.50,3389,TCP,1444,23.727,15,172,192091,401,brute_force
2026-03-16T17:16:12.759837,192.168.194.80,92.59.224.166,8080,HTTPS,266,80.071,2,65,144377,200,normal
2026-03-16T16:18:18.408571,192.168.205.147,88.91.87.22,8080,UDP,301,77.211,0,41,42463,0,normal
2026-03-16T17:22:10.946462,172.16.62.179,32.110.185.178,3306,HTTP,922,0.971,2,472,197996,429,traffic_spike
2026-03-16T15:59:03.330084,10.0.115.67,88.21.77.14,8080,TCP,1100,77.628,2,44,114764,1,normal
2026-03-16T16:30:39.024333,10.0.176.233,149.75.237.48,8080,ICMP,319,29.75,1,63,175630,0,normal
2026-03-16T15:40:08.858032,192.168.28.130,80.63.160.49,60,HTTPS,116,1.325,0,175,3007,200,port_scan
2026-03-16T17:04:52.221595,10.0.227.34,71.148.93.140,80,ICMP,89,87.299,0,37,103937,0,normal
2026-03-16T16:53:28.254817,192.168.62.35,210.80.5.36,80,TCP,569,112.482,1,25,63883,1,normal
2026-03-16T18:00:55.596683,172.16.98.136,18.159.68.159,3306,HTTPS,469,78.252,2,80,197459,404,normal
2026-03-16T15:46:40.247072,192.168.28.130,131.154.26.249,103,HTTPS,90,0.514,1,194,231,200,port_scan
2026-03-16T17:29:49.524027,192.168.9.43,213.189.37.5,3306,UDP,1442,97.744,2,68,38428,0,normal
2026-03-16T16:02:59.732050,172.16.70.203,57.221.177.75,22,UDP,958,89.418,2,73,155861,0,normal
